GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US48185,48185,"Grimes County, Texas",26604,26568,26615,26687,26703,26835,27075,27418,27671
0500000US48187,48187,"Guadalupe County, Texas",131533,131537,132564,135869,139741,143164,147230,151164,155265
0500000US48189,48189,"Hale County, Texas",36273,36229,36300,36387,36284,35751,34537,34201,34263
0500000US48191,48191,"Hall County, Texas",3353,3353,3352,3316,3280,3183,3094,3114,3138
0500000US48193,48193,"Hamilton County, Texas",8517,8517,8490,8411,8289,8267,8173,8127,8304
0500000US48195,48195,"Hansford County, Texas",5613,5613,5602,5581,5529,5548,5538,5607,5538
0500000US48197,48197,"Hardeman County, Texas",4139,4139,4155,4127,4062,4014,3929,3851,3906
0500000US48199,48199,"Hardin County, Texas",54635,54635,54808,55046,55114,55342,55539,55804,56322
0500000US48201,48201,"Harris County, Texas",4092459,4093242,4108308,4179717,4259206,4346883,4441928,4533341,4589928
0500000US48203,48203,"Harrison County, Texas",65631,65629,65708,66364,66283,66218,66514,66606,66534
0500000US48205,48205,"Hartley County, Texas",6062,6062,6054,6083,6152,6059,6111,5761,5747
0500000US48207,48207,"Haskell County, Texas",5899,5899,5880,5978,5907,5918,5782,5774,5681
0500000US48209,48209,"Hays County, Texas",157107,157089,158241,163209,168408,176029,184951,194574,204470
0500000US48211,48211,"Hemphill County, Texas",3807,3807,3796,3951,4070,4125,4161,4270,4129
0500000US48213,48213,"Henderson County, Texas",78532,78534,78654,78692,78951,78600,79196,79416,79901
0500000US48215,48215,"Hidalgo County, Texas",774769,774770,779150,794682,806388,817039,829088,839314,849843
0500000US48217,48217,"Hill County, Texas",35089,35085,35127,35162,35083,34784,34713,34846,35077
0500000US48219,48219,"Hockley County, Texas",22935,22927,22849,22979,23108,23477,23565,23461,23275
0500000US48221,48221,"Hood County, Texas",51182,51168,51276,51484,52127,52893,53863,55344,56857
0500000US48223,48223,"Hopkins County, Texas",35161,35161,35201,35314,35391,35414,35840,36177,36400
0500000US48225,48225,"Houston County, Texas",23732,23732,23692,23370,23143,22738,22701,22675,22754
0500000US48227,48227,"Howard County, Texas",35012,35012,35010,34991,35490,36196,36517,37202,36708
0500000US48229,48229,"Hudspeth County, Texas",3476,3476,3467,3417,3351,3331,3243,3425,4053
0500000US48231,48231,"Hunt County, Texas",86129,86161,86370,86790,87117,87556,88748,89847,92073
0500000US48233,48233,"Hutchinson County, Texas",22150,22249,22203,21985,21960,21844,21840,21755,21511
0500000US48235,48235,"Irion County, Texas",1599,1599,1610,1603,1573,1601,1567,1546,1557
0500000US48237,48237,"Jack County, Texas",9044,9044,9013,9048,8999,8905,8857,8823,8744
0500000US48239,48239,"Jackson County, Texas",14075,14075,14078,14040,14279,14637,14758,14846,14869
0500000US48241,48241,"Jasper County, Texas",35710,35710,35799,36242,35859,35673,35560,35460,35648
0500000US48243,48243,"Jeff Davis County, Texas",2342,2342,2345,2297,2303,2223,2199,2179,2200
0500000US48245,48245,"Jefferson County, Texas",252273,252277,252454,253318,251250,252648,252219,254167,254679
0500000US48247,48247,"Jim Hogg County, Texas",5300,5300,5286,5276,5261,5226,5261,5196,5146
0500000US48249,48249,"Jim Wells County, Texas",40838,40838,40889,41216,41672,41697,41458,41456,41149
0500000US48251,48251,"Johnson County, Texas",150934,150944,151263,151955,153313,154557,156903,159674,163274
0500000US48253,48253,"Jones County, Texas",20202,20198,20223,20232,19873,20016,19852,19972,20009
0500000US48255,48255,"Karnes County, Texas",14824,14824,14861,14961,14859,14711,14820,15275,15254
0500000US48257,48257,"Kaufman County, Texas",103350,103364,103902,105298,106664,108474,111192,114472,118350
0500000US48259,48259,"Kendall County, Texas",33410,33419,33651,34525,35766,37461,38830,40452,42540
0500000US48261,48261,"Kenedy County, Texas",416,413,415,437,440,426,414,412,404
0500000US48263,48263,"Kent County, Texas",808,808,809,817,836,796,769,770,769
0500000US48265,48265,"Kerr County, Texas",49625,49625,49650,49628,49751,49834,50426,51011,51504
0500000US48267,48267,"Kimble County, Texas",4607,4605,4587,4597,4541,4466,4439,4394,4423
0500000US48269,48269,"King County, Texas",286,286,288,258,272,275,264,285,289
0500000US48271,48271,"Kinney County, Texas",3598,3598,3595,3603,3626,3609,3510,3556,3590
0500000US48273,48273,"Kleberg County, Texas",32061,32061,32057,32058,32114,32063,31946,31570,31690
0500000US48275,48275,"Knox County, Texas",3719,3719,3723,3740,3761,3764,3851,3851,3806
0500000US48277,48277,"Lamar County, Texas",49793,49789,49818,49945,49837,49278,49586,49636,49791
0500000US48279,48279,"Lamb County, Texas",13977,13977,13999,14094,13917,13722,13547,13342,13275
0500000US48281,48281,"Lampasas County, Texas",19677,19678,19756,19950,20117,20197,20204,20505,20760
0500000US48283,48283,"La Salle County, Texas",6886,6886,6901,6995,7141,7429,7469,7638,7613
0500000US48285,48285,"Lavaca County, Texas",19263,19263,19246,19216,19439,19525,19676,19821,19809
0500000US48287,48287,"Lee County, Texas",16612,16610,16604,16604,16553,16587,16672,16902,17055
0500000US48289,48289,"Leon County, Texas",16801,16801,16744,16838,16748,16668,16793,17102,17299
0500000US48291,48291,"Liberty County, Texas",75643,75641,75839,76057,76425,76973,78192,79696,81704
0500000US48293,48293,"Limestone County, Texas",23384,23386,23465,23557,23639,23362,23457,23421,23468
0500000US48295,48295,"Lipscomb County, Texas",3302,3302,3284,3345,3457,3484,3555,3553,3487
0500000US48297,48297,"Live Oak County, Texas",11531,11528,11547,11532,11683,11849,12075,12219,12056
0500000US48299,48299,"Llano County, Texas",19301,19301,19342,18948,19102,19359,19457,19838,20362
0500000US48301,48301,"Loving County, Texas",82,82,83,95,81,103,87,115,113
0500000US48303,48303,"Lubbock County, Texas",278831,278897,280315,283470,286241,289972,295051,299008,303137
0500000US48305,48305,"Lynn County, Texas",5915,5915,5903,5881,5773,5694,5743,5695,5711
0500000US48307,48307,"McCulloch County, Texas",8283,8283,8228,8276,8273,8271,8177,8315,8172
0500000US48309,48309,"McLennan County, Texas",234906,234906,235941,237784,239385,241432,243014,245203,247934
0500000US48311,48311,"McMullen County, Texas",707,707,713,702,735,763,799,825,804
0500000US48313,48313,"Madison County, Texas",13664,13667,13743,13735,13715,13786,13809,13916,13987
0500000US48315,48315,"Marion County, Texas",10546,10536,10498,10440,10317,10234,10114,10142,10147
0500000US48317,48317,"Martin County, Texas",4799,4799,4815,4912,5004,5298,5505,5723,5723
0500000US48319,48319,"Mason County, Texas",4012,4012,4016,4027,4042,4091,4062,4015,4111
0500000US48321,48321,"Matagorda County, Texas",36702,36702,36704,36701,36560,36513,36497,36840,37187
0500000US48323,48323,"Maverick County, Texas",54258,54258,54489,55274,55696,56415,56915,57440,57685
0500000US48325,48325,"Medina County, Texas",46006,46006,46129,46519,46811,47271,47848,48385,49283
0500000US48327,48327,"Menard County, Texas",2242,2242,2236,2223,2227,2152,2154,2159,2123
0500000US48329,48329,"Midland County, Texas",136872,136872,136976,140061,147139,152052,156059,161272,162565
0500000US48331,48331,"Milam County, Texas",24757,24753,24687,24628,24138,24156,24210,24484,24871
0500000US48333,48333,"Mills County, Texas",4936,4936,4951,4870,4830,4874,4859,4883,4907
0500000US48335,48335,"Mitchell County, Texas",9403,9403,9415,9395,9320,9001,9073,8860,8720
0500000US48337,48337,"Montague County, Texas",19719,19720,19713,19742,19470,19383,19386,19269,19414
0500000US48339,48339,"Montgomery County, Texas",455746,455750,459319,471591,484674,498951,517985,536434,556203
0500000US48341,48341,"Moore County, Texas",21904,21904,22001,22094,22413,22203,22146,22048,22120
0500000US48343,48343,"Morris County, Texas",12934,12934,12915,12808,12743,12747,12684,12497,12593
0500000US48345,48345,"Motley County, Texas",1210,1205,1206,1214,1196,1193,1151,1142,1160
0500000US48347,48347,"Nacogdoches County, Texas",64524,64524,64667,65647,65854,65199,65278,65641,65806
0500000US48349,48349,"Navarro County, Texas",47735,47840,47859,48088,48095,48022,47990,48255,48523
0500000US48351,48351,"Newton County, Texas",14445,14445,14430,14488,14320,14212,14147,14007,14003
0500000US48353,48353,"Nolan County, Texas",15216,15217,15245,15123,14881,15057,15102,15050,14993
0500000US48355,48355,"Nueces County, Texas",340223,340223,340314,343190,347816,352728,356325,360118,361350
0500000US48357,48357,"Ochiltree County, Texas",10223,10223,10173,10424,10559,10651,10673,10698,10306
0500000US48359,48359,"Oldham County, Texas",2052,2052,2051,2078,2044,2091,2076,2059,2076
0500000US48361,48361,"Orange County, Texas",81837,81837,82012,82374,82984,83023,83502,84283,84964
0500000US48363,48363,"Palo Pinto County, Texas",28111,28122,28071,28108,27846,27852,27978,27882,28053
0500000US48365,48365,"Panola County, Texas",23796,23796,23788,24043,24010,23829,23807,23717,23492
0500000US48367,48367,"Parker County, Texas",116927,116948,117353,118533,119778,120119,122584,126085,129441
0500000US48369,48369,"Parmer County, Texas",10269,10269,10274,10292,10159,9966,9918,9788,9776
0500000US48371,48371,"Pecos County, Texas",15507,15507,15531,15628,15570,15670,15862,16059,15970
0500000US48373,48373,"Polk County, Texas",45413,45414,45486,45708,45835,45953,46229,46984,47916
0500000US48375,48375,"Potter County, Texas",121073,121078,121415,122376,122792,122272,122146,121374,120832
0500000US48377,48377,"Presidio County, Texas",7818,7817,7876,7747,7557,7282,7040,6881,6958
0500000US48379,48379,"Rains County, Texas",10914,10914,10930,11022,10944,11027,11018,11134,11314
0500000US48381,48381,"Randall County, Texas",120725,120720,121193,123355,124894,126654,128684,130283,132501
0500000US48383,48383,"Reagan County, Texas",3367,3367,3348,3385,3464,3598,3726,3731,3608
0500000US48385,48385,"Real County, Texas",3309,3309,3319,3424,3370,3324,3355,3300,3389
0500000US48387,48387,"Red River County, Texas",12860,12864,12854,12703,12722,12500,12460,12385,12207
0500000US48389,48389,"Reeves County, Texas",13783,13783,13815,13777,13925,14126,14429,14789,14921
0500000US48391,48391,"Refugio County, Texas",7383,7383,7360,7318,7251,7280,7364,7359,7321
0500000US48393,48393,"Roberts County, Texas",929,929,924,933,950,922,921,918,916
0500000US48395,48395,"Robertson County, Texas",16622,16620,16569,16667,16449,16420,16415,16648,16751
0500000US48397,48397,"Rockwall County, Texas",78337,78326,78934,81086,82871,85033,87494,90672,93978
0500000US48399,48399,"Runnels County, Texas",10501,10501,10507,10564,10423,10278,10379,10528,10448
0500000US48401,48401,"Rusk County, Texas",53330,53304,53339,53694,53800,53349,53170,52934,52732
0500000US48403,48403,"Sabine County, Texas",10834,10835,10866,10685,10469,10352,10331,10378,10303
0500000US48405,48405,"San Augustine County, Texas",8865,8864,8845,8831,8830,8710,8534,8384,8320
0500000US48407,48407,"San Jacinto County, Texas",26384,26377,26446,26821,27003,26780,27058,27313,27707
0500000US48409,48409,"San Patricio County, Texas",64804,64807,64484,64466,65336,66274,66909,67356,67655
0500000US48411,48411,"San Saba County, Texas",6131,6131,6133,6042,5983,5708,5828,5944,5944
0500000US48413,48413,"Schleicher County, Texas",3461,3461,3499,3304,3255,3193,3156,3196,3056
0500000US48415,48415,"Scurry County, Texas",16921,16921,16940,16862,17083,17230,17357,17566,17333
0500000US48417,48417,"Shackelford County, Texas",3378,3378,3369,3320,3344,3349,3290,3316,3315
0500000US48419,48419,"Shelby County, Texas",25448,25448,25435,25718,26024,25906,25594,25421,25579
0500000US48421,48421,"Sherman County, Texas",3034,3034,3028,3029,3061,3081,3073,3062,3068
0500000US48423,48423,"Smith County, Texas",209714,209721,210465,212691,214774,216515,219669,222478,225290
0500000US48425,48425,"Somervell County, Texas",8490,8491,8500,8452,8591,8614,8657,8729,8775
0500000US48427,48427,"Starr County, Texas",60968,60968,61170,61680,61883,62375,63036,63625,64122
0500000US48429,48429,"Stephens County, Texas",9630,9630,9606,9534,9475,9832,9818,9904,9906
0500000US48431,48431,"Sterling County, Texas",1143,1143,1138,1170,1191,1237,1358,1359,1367
0500000US48433,48433,"Stonewall County, Texas",1490,1490,1495,1478,1467,1429,1400,1412,1426
0500000US48435,48435,"Sutton County, Texas",4128,4128,4059,4014,3932,4003,3973,3904,3869
0500000US48437,48437,"Swisher County, Texas",7854,7854,7891,7832,7878,7750,7586,7513,7466
0500000US48439,48439,"Tarrant County, Texas",1809034,1810614,1817687,1848347,1882352,1912501,1944512,1981410,2016872
0500000US48441,48441,"Taylor County, Texas",131506,131510,131861,132879,134151,134067,135090,136325,136535
0500000US48443,48443,"Terrell County, Texas",984,984,1009,952,917,888,905,855,812
0500000US48445,48445,"Terry County, Texas",12651,12651,12664,12649,12604,12687,12774,12755,12799
0500000US48447,48447,"Throckmorton County, Texas",1641,1641,1632,1639,1604,1605,1610,1560,1533
0500000US48449,48449,"Titus County, Texas",32334,32334,32400,32420,32654,32602,32421,32689,32592
0500000US48451,48451,"Tom Green County, Texas",110224,110224,110670,111778,113420,114865,116706,117942,118386
0500000US48453,48453,"Travis County, Texas",1024266,1024478,1030569,1061858,1096122,1120948,1149668,1174818,1199323
0500000US48455,48455,"Trinity County, Texas",14585,14675,14710,14660,14313,14395,14231,14421,14442
0500000US48457,48457,"Tyler County, Texas",21766,21762,21747,21652,21444,21451,21365,21274,21320
0500000US48459,48459,"Upshur County, Texas",39309,39316,39377,39754,39943,39797,40283,40481,40969
0500000US48461,48461,"Upton County, Texas",3355,3349,3344,3282,3258,3363,3453,3626,3673
0500000US48463,48463,"Uvalde County, Texas",26405,26405,26446,26595,26761,26925,27192,27112,27285
0500000US48465,48465,"Val Verde County, Texas",48879,48879,49007,48947,48866,48953,48753,48857,48881
0500000US48467,48467,"Van Zandt County, Texas",52579,52560,52601,52546,52273,52399,52824,53501,54355
0500000US48469,48469,"Victoria County, Texas",86793,86793,86861,87467,89076,90075,91088,92237,92467
0500000US48471,48471,"Walker County, Texas",67861,67861,68208,68340,68492,69314,69833,70507,71484
0500000US48473,48473,"Waller County, Texas",43205,43223,43438,44017,44321,45394,46784,48630,50115
0500000US48475,48475,"Ward County, Texas",10658,10658,10603,10685,10865,11244,11601,11668,11600
0500000US48477,48477,"Washington County, Texas",33718,33700,33718,33970,33939,34224,34495,35005,35056
0500000US48479,48479,"Webb County, Texas",250304,250304,251335,255486,259738,263564,266605,268929,271193
0500000US48481,48481,"Wharton County, Texas",41280,41280,41312,41327,41171,41225,41228,41526,41735
0500000US48483,48483,"Wheeler County, Texas",5410,5410,5396,5456,5593,5716,5688,5666,5546
0500000US48485,48485,"Wichita County, Texas",131500,131669,131807,130858,131804,132501,133073,131522,131838
0500000US48487,48487,"Wilbarger County, Texas",13535,13535,13503,13436,13265,13157,12956,13037,12892
0500000US48489,48489,"Willacy County, Texas",22134,22137,22204,22129,22139,21977,21909,21883,21810
0500000US48491,48491,"Williamson County, Texas",422679,422537,426415,442278,456352,470822,489143,508059,528718
0500000US48493,48493,"Wilson County, Texas",42918,42913,43073,43731,44466,45426,46391,47456,48480
0500000US48495,48495,"Winkler County, Texas",7110,7110,7079,7140,7338,7603,7786,7996,7893
0500000US48497,48497,"Wise County, Texas",59127,59110,59100,59979,60412,61025,61717,62836,64455
0500000US48499,48499,"Wood County, Texas",41964,41961,42010,42064,42170,42774,43171,43647,44227
0500000US48501,48501,"Yoakum County, Texas",7879,7879,7845,7987,8057,8196,8324,8513,8488
0500000US48503,48503,"Young County, Texas",18550,18550,18542,18349,18301,18369,18326,18228,18152
0500000US48505,48505,"Zapata County, Texas",14018,14018,14075,14195,14235,14358,14338,14397,14349
0500000US48507,48507,"Zavala County, Texas",11677,11677,11712,11828,11963,12148,12175,12227,12023
0500000US49001,49001,"Beaver County, Utah",6629,6629,6648,6525,6493,6462,6424,6344,6463
0500000US49003,49003,"Box Elder County, Utah",49975,49975,50147,50261,50259,50807,51435,51998,53139
0500000US49005,49005,"Cache County, Utah",112656,112656,113365,114872,115931,117198,118177,120060,122753
0500000US49007,49007,"Carbon County, Utah",21403,21403,21421,21329,21242,20935,20659,20430,20399
0500000US49009,49009,"Daggett County, Utah",1059,1061,1076,1167,1093,1138,1127,1110,1095
0500000US49011,49011,"Davis County, Utah",306479,306486,307978,312111,316165,322796,329448,335768,342281
0500000US49013,49013,"Duchesne County, Utah",18607,18609,18560,18674,19003,20010,20260,20781,20337
0500000US49015,49015,"Emery County, Utah",10976,10976,10982,10972,10919,10738,10625,10352,10216
